"miasto";"ulica";"pokoi";"powierzchnia";"pietro";"cena";"cenam2";"dzielnica";"data"
"Krakow";"lubomirskiego";2;45;"3";295000;6556;"Grzegorzki";2010-03-16
"Krakow";"mieczykowa";3;90;"1";448000;4978;"Podgorze";2010-03-16
"Krakow";"na blonie";1;30;"8";260000;8667;"Bronowice";2010-03-16
"Krakow";"przemyslowa garden residence";1;37;"4";404580;10935;"Podgorze";2010-03-16
"Krakow";"przemyslowa garden residence";1;34;"2";368325;10834;"Podgorze";2010-03-16
"Krakow";"basztowa";7;250;"5";2300000;9200;"Stare Miasto";2010-03-16
"Krakow";"gdanska";2;37;"";299000;8082;"Pradnik Czerwony";2010-03-16
"Krakow";"zwierzyniecka";2;60;"4";1020000;17000;"Stare Miasto";2010-03-15
"Krakow";"os dywizjonu ";3;72;"2";450000;6250;"Czyzyny";2010-03-15
"Krakow";"barbary";3;62;"3";310000;5000;"Biezanow-Prokocim";2010-03-15
"Krakow";"fieldorfa nila";1;32.4;"7";295000;9105;"Krowodrza";2010-03-15
"Krakow";"pilotow";2;50;"1";405000;8100;"Grzegorzki";2010-03-15
"Krakow";"norymberska";4;82;"2";498000;6074;"inne";2010-03-15
"Krakow";"";1;36;"2";310000;8612;"Zwierzyniec";2010-03-15
"Krakow";"bratyslawska";2;56;"3";434000;7750;"Krowodrza";2010-03-15
"Krakow";"rakowicka";3;77;"2";580000;7533;"Stare Miasto";2010-03-15
"Krakow";"gdanska";2;38;"parter";290000;7632;"Pradnik Czerwony";2010-03-15
"Krakow";"bojki";2;50;"8";3e+05;6000;"Podgorze Duchackie";2010-03-15
"Krakow";"dywizjonu ";3;59;"1";365000;6187;"Czyzyny";2010-03-14
"Krakow";"oswiecenia";3;72;"3";475000;6598;"Mistrzejowice";2010-03-14
"Krakow";"na blonie";1;29.99;"8";259000;8637;"Bronowice";2010-03-14
"Krakow";"kwartowa";3;90;"2";560000;6223;"Pradnik Czerwony";2010-03-14
"Krakow";"turniejowa";3;73.93;"";420000;5682;"Podgorze Duchackie";2010-03-13
"Krakow";"gdanska";2;39;"parter";293000;7513;"Pradnik Czerwony";2010-03-13
"Krakow";"";2;50;"4";395000;7900;"Podgorze";2010-03-13
"Krakow";"kliny";2;56;"2";350000;6250;"Podgorze Duchackie";2010-03-12
"Krakow";"rzeznicza";3;62;"1";5e+05;8065;"Grzegorzki";2010-03-12
"Krakow";"bosakow";2;30;"parter";250000;8334;"inne";2010-03-12
"Krakow";"obozowa";4;113;"2";690000;6107;"Podgorze";2010-03-12
"Krakow";"mala gora";3;63;"3";340000;5397;"Biezanow-Prokocim";2010-03-12
"Krakow";"";2;56;"1";354000;6322;"Grzegorzki";2010-03-12
"Krakow";"na blonie";1;30;"8";265000;8834;"Bronowice";2010-03-12
"Krakow";"kazimierza wielkiego";2;63;"4";480000;7620;"Stare Miasto";2010-03-11
